Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,911455aa1e32bb73cc31451f49af4fcc287cfe2bd836b8fe555d6a4b66d02cd9,gAAAAABoGRbJjHbure7daBvQ5z7rToRt_1oc3YC6jF45RYHlIJcc-qnlMyAtk_z-458bZ5DnRU_I-mFA8avfAPgrb0ixUzTzAWSMVbJxYqbbZbYbFz8BEho=,gAAAAABoGRbJPtPZyRZxw116xrMj80gG0RdecMNxg5PBqIqtyLDtFhLtN8ZSVP5M-9vWuh1pFZxpbSN11__Ic6D0yQP8UyL0Rg==
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,6921e30312aeac83af2bc08f91981c6011391df32225cf0137febdb426b3202d,gAAAAABoGRbJE5RmMHzMH2clRof25liei0n3MQRvUB1X-NZLP3AOTU90zzgXE2yZkssx6chMn14PrpIxrubJ5CEB_laIfxHywdFjm4ds4BYMv9f50A_nafk=,gAAAAABoGRbJIvJjzUp1H5XqgKdb3woNT5pW3z3qykLb-GQQKgNRjjii1iqdUrkb5J2BWXFfxWNpidEDOa8aXlzGPZKoa5EOig==
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,588d653ca9010ed54facec233ce9c95135085de24d63e77dff39ccde455b30ac,gAAAAABoGRbJuW21gxCD-ke9gR2e1c8hI64iIi17eBwZ0fsexGCzC1xrLmkz576-gCWcwS19Ss4S8HEV2E1YVT_wY3lwmyMqsX3aN-0aj-hrfCj8YIzep5Y=,gAAAAABoGRbJxYd5kXltYPYyLvWRmxMBwlSvZu4JZCJ9Vmwd42AXDh1ueAwYd_bj-TCFHBmeHsuTINh-Q4dTjtEunuWjclAITQ==
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,634e71e45893b13b1a5c3a1731fb8a7c80e51b0b8d699179a8919051ffdbd39e,gAAAAABoGRbJVhJVmbXiZ1YALCIEf1bpVPEsTGv4xgrNN3rLOwaFGXWGDOKUdRUbokrdOCZqJ1-96FCqVF2vP0vel1wgYpg_t1CLnG_-Zo5KJ2BXUgAmOC8=,gAAAAABoGRbJJvpo3TqS7Htfq8XNV4nzivQWjyPFkZGrVl8ttT9x_u8SLZbJAExCTFG6C7_Wmj3rn1ux0p21AnNzk45PXWwW1w==
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,b923c3877a64673de1c2875de1fe143115c10749ca7551606eea4e52132d02fe,gAAAAABoGRbJT5HR8bQv4TatL70t0m6pJarDOD18t_4gQeNCYU59O6lXxeqKSnGMBQKyHyM06qIzS0_5E71KKKiHPzyv5yd8OPZiK3gM-sA030fHzz7ZYEs=,gAAAAABoGRbJirmgu9oQG_xsBewPP7Zkj5Mq6kjsymoFvL3YI4i9c_ltUqmFhjME0e-eKTbgDsXbD1Ys9f5iOfaLnuUko_WBTw==
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,e480ec29bbc7533d0dde221ef9b9c054cfb74ccb61f149fb0d20a8c2e006c84e,gAAAAABoGRbJCwFYfoI3z6yNivJiX6gv7OfC_QMjw5SxOTSAPbpBBU1essQ4guKTW9awQXkbbZLXSc3zskwW4aplfFx-SadYMEDW1dtvp1WhdhjFNcvmZAQ=,gAAAAABoGRbJQNZWBjqxK_9IytNUOXysYFnwYmDOMOF5jKaxBB7-i-ehWJDeGRQlhwF_SFoXLbx6kqNEi-XgchmWQ8_P1LtTkA==
Acer,1.7235275057806487,16,512,13.471188442504976,2.921716885543161,17573.057889351905,ad0b6a94d7f120ce1c29d76dcc09c259ed8724755c594d8d24dd39bf91265250,gAAAAABoGRbJR8K1cSutcF0Yycr-8yuiBOr0tO5KrbndrW-_zFv3Z_-TwW_L6wwOsUppgynE-hnpkMuIx76KbV51z78ynGqN1XYEe2wL5VojRcfw3TyS97Q=,gAAAAABoGRbJC0L3Wq2TM1RrRzdxdX5onD4PWa0umjncvltTvq4J13Oq24s8N8xA8SO2B4hm1Vw55K6ZUrsPCjpgqpca6S2SZQ==
Asus,2.543951939462321,8,512,15.521567784474517,3.110073572428448,16968.45371903162,7af1d232209613505e05ce5a23e4b8901f3f82e5d3d1b8765c79d8209ec21586,gAAAAABoGRbJRZDZ34ycJ22SHXl5BOTIePbnoNLeGF-YmjO7x2uIYtU4vXsIrLXWoTZjLetJigpz7Oli6IMfCi3RX0TGtB9z3JDH516Q6KInBpHsJFDRy1U=,gAAAAABoGRbJvHocZWPUXST0WHux6Cyscr6mMQssfd_Cw8B5mD2nnvyapKpDBX2OiaqGqkgJJmKz0L_ErY64DP89I78EZRsWCQ==
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475,badb06d23a72215a83346dd4af73b01a515211dba2b13723b721b89abf64eb3b,gAAAAABoGRbJBWzdLRe7sSzaKycHCk_zqVNZbdSrfOMyvHmOUSjR7pkSIdGn4oNzwCBzoV629c4qsxWKp8ECzNfCScHabhtsFU3owAmJlonUwIwJwxi1chg=,gAAAAABoGRbJGDeoeAlN7k2BDoNJvEcy2haUz_pObUISPxMTiI3YbMTMHlc1CNLNYPjODRfyDIwBMCVs6wK1xJ-NCcdXvqTsyA==
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111,5b301d2480757439f4e2a854d09b9282dc0a1f86a7075fb6eeec535dd60c28b2,gAAAAABoGRbJCBbz8AlZOlRSEMi7IVUKycWB_5574a9EwHsEm_s_YunVlG-0bO85DSW2lpFUzVQeOZQUhJPn1rX1CL6n8TYYVStwqxuXMueDTONLR8l-isk=,gAAAAABoGRbJ0MJ_2jPYBENw7Ce2M8xjBnwJ7eJBP6SGu3zu9810iBJrEoMEv2fVWJCNnRbYO6FmIOCP-VSZc9jv8MmLLq405g==
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411,9f36b48f17ef8eaa3b95e19e4a9d8248474fc8567b89dae0b5571b1e097c479c,gAAAAABoGRbJVCemTbJuCgSeGCgfDvptdd5DTDbHaW-aBT10MrHl14bOaIuYiiHvZ-SKuMF6EbS9BZhtveHAHI1Ox6S7qR33EjHXnWiLkE8JcOFVMF7ULoM=,gAAAAABoGRbJCPvg4CazfeoC382_WKPLoNcnZbIdMmZNC39K21ML3b--nGgBjHWnVeMqisbvarnMFOe4FrR29TG-7Lbn8kcJww==
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304,773351cd150d8653fe2c0da434a0bddd87d8ee172ca991de410665d2f52a359c,gAAAAABoGRbJHPDojrHscNv1noRM8adqzY9fHM2glXYVFZYLn439ffi5YoVCQx2uYuIGQdSNAoZ9a0UWp_DIEjhyNBKaLvKs0TQTmTE9mgZQfPSH3yueAT0=,gAAAAABoGRbJTBkX_rKfQf-SaGbq0iW3ckfeqREkQ5YjRr076LgGL04Dp8PoChWLf-mDb9xMen76KZo4dlkuQmDKRXHBs7wERQ==
Dell,1.917584865230188,32,512,11.132848852835776,3.0368749807292046,17999.390306277077,d69af69591fdaff519af85b7fb4954f80531f568cccc80287f2cd721e09f0f38,gAAAAABoGRbJGDkE4ISIEix6UXrnxNIdOD7rQ-XMB0U532Oe-fI04z9L3gRsalvpU_VS6v2S_bOv-anms2hEk-c2_l9vYk_7cwt70t-3LybPMKKiYwZNmVU=,gAAAAABoGRbJnOyfKhHhDX-HEuSyA8s2rl0llo_MP5BkFdpFoFY8uKKmtMJBdurRqgxdfXfsVRb9JRWxArWSuUJXAH9ulShBqw==
Dell,3.9779215653424416,8,512,16.67068513253605,4.4473082139053215,17328.134576567532,15c63d5c0b3abaf8eb14dab36396e9db0567c27f321da903fcee0d83a8c24a99,gAAAAABoGRbJOQWz7ipPA1SMYyVz7xhDkMyXyiucFg2F8MwikrUOQGcyn1zqk_7sh5QHNF89aQht9fZ4D2PUSUFwNb_z0N0tACZeRmXS9r2UOQ4zb3-i7q8=,gAAAAABoGRbJwymhHdCUaQeDs2QD_8yRzGehdSntns8WSFY0-sLkQEHcSMlsCGeLUyC8M6xnoeVhLvVozwr4He8f-D-aioqIHg==
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874,a9c56ef2a95ba862027b405219258c3ceb9bd062da949ec5032a60a06fbcbb8b,gAAAAABoGRbJ2lxrfiXssLKzk3-P37dHA3Brke95iwNOqOrR-EqrYDtTT2H5fe5uPG7toOmwma7vp0Pi6i9bIpS75xrKuzIR4GHEnYjJb7fsjwsoLcGL8dw=,gAAAAABoGRbJe_WlxZcBvw_9TRePiM7BwU7JcVdOqdXZjucq9kN3AEHLoIpdgh1bmV4VxACdxvHc5SbSReWFV4EhLCn4WSE5tw==
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789,8439525bd59d5c86f2ec2ca1928d2be7b2ec9e8d52e76a70ac3f39ea86bd51e3,gAAAAABoGRbJGxqq1cneGKZ7c7E9P_aY9eHwynICXO3LPzSL3c1rVsfXhBJOaQn55iNYZMck--d5IXPNQQ9yCsuVzM5Jvms_EqXBwQAsH5p8dAcj3SYZEaY=,gAAAAABoGRbJ5Mwbl0A8vuiYlkgSlj4OiXu5jAajUdrD8GdgrPp-vfF2Gj9ju--qf5lPzrsNesq9xEU6_SW3yovijp1WowqdqQ==
Acer,3.124116622480921,4,512,16.598763406449848,2.498157564444609,17299.430104201827,2937d9b85d0d725eec9365694e570939fe11ce836d99b9206f598e391ae769b9,gAAAAABoGRbJtM48RcW0FRduyLmBvfK8BJAFnA-WYm9UdfiVm1OPA9RZi9-Xs9TQNkjMXBCT6Q9oYKQ9Mt_Op4ootgRLPJcPAXvJ7nUCxe3GNd6LT8mUJU4=,gAAAAABoGRbJPK4PX-Rni0Sj0QdwSDsaRoTRxXTwn3k_p3fgv0T653TBVXtGkrrm_sK2Az2D9ux9ZuIyznU2ystgfaNL3R6FAQ==
Acer,3.019341987197148,16,512,13.634573391504972,2.183314002858897,17354.575214695695,e0a2d7a3a48613ed915d1d22c3704bb1dc44b1d7aafb28999c16095ceaaf741a,gAAAAABoGRbJJhVd755NmrnP8nQk6Z5Z6vp1HH_uRJTyTFwwsveMrAC56l89VTKd1IymmS9SxsiXXcoyqMDzSKKTxDyFtt4cuZ78_NfEOy6uXYPtEhwnCQo=,gAAAAABoGRbJBd6b08K7ZV3Zyzy9L8kAE_bUHVg_hfR3_RWyAG0Wy1Xqn3xqQIbYRRYaGm4LHEEeUUG7enjxJVsllPPy0H5xwA==
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.497908838042976,32706.13245163676,5b11cf934c271e5c5ed4c3287df2659bb604fa17612889def3e800a6c94c8bd2,gAAAAABoGRbJclsDEE1zwUiI1feV-tDQtetxWQMjA0D3_e1cPBxzHJIrIhd4HCBQMB0kttjcspXvBSXodUuzIKloSBSKAm_wCz-1db8hDrvRLlGSKYZQLA4=,gAAAAABoGRbJ05qwnc2DcFXBlGs60Fg5UzNpY2Z9c3XgOIL3_K1Qb3tmTlEbBQtoXXkOz4vEsU1j4IzNEYigZAaQOXCjFa1Wnw==
Asus,2.0766745292943964,32,256,14.07370854346091,2.3190118920446814,10558.374400119386,73b8e8885744e2191173cfa620e92c7dd9ba5a4d03717c3c1bda82be1a2f270d,gAAAAABoGRbJM_XONXNM-dhh_2xtp1NZYkxXX2-vu2RiUNBfqp7oVQCV1pqFSBpwEWQalt00GLLYK0sbQmRMa29gZ33z0QiH0ZC17UAMx7iTeCbqwDnPoAs=,gAAAAABoGRbJvshxDmJpCx5vveklVojXfcJD-T8UDllZzsdR_u_S6xikFvw1zUjzGyWb0RH2gkyA7M24M58d7pVmWcpR8_7d4Q==
Dell,1.9413200800137709,16,512,11.685714619987875,2.342419907928896,17504.666195097063,1850431389dcbb25151914e862897bb660accc62e1b99e9388bd6823ce17d536,gAAAAABoGRbJjIF8aEP0Lr_ZqMiLO1D0UIrUMOoadjAFEBnMzKxL2MjO20W56Z32zDlP88316ZeXSd9KxvT9i-GJHl15647D6WDdjemH9BBMrtsrnloc0i0=,gAAAAABoGRbJLIqihYlZ7wYyvf9Tfta2gMOKS40oF4H_YJvBvrzZL2hCWdkShsM3mzgrAaHkhT66o5TfI7UmsC-SwgObeJ95zw==
Acer,2.0512155226754385,32,1000,15.588805834755664,4.823144780115131,32809.51886963163,0af25e97149448026ecdef03f069ce62a4d186f40b38a4253b9ec9c5f8328684,gAAAAABoGRbJJiv5TD_BMEEkkDRBbtshryjfIExCypoJPqFLj-bO1l0TxpFK1IgXxk8viSP3rplObRI4GYdrUFmLNIJw_vrW3_6QJisXpZNN1vvmtMtfn64=,gAAAAABoGRbJCRLjwL5JOtAtj1eY0FZrxS_68JSOyuQk4V2-O3NgMqfYcj_rfKOYeBUP2blG1fI-UIlw-1tx3sVpP9C3S4gj8A==
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944,c693aba6149e70987b1897ccf943467c7de7f3985739ff8ad719664a1560fbd5,gAAAAABoGRbJP74nABKdIYbJxbPc5THzke0EKydDMjc7iBZARoJ9A9Gs-WmUuF0BqCBPJpnwKXvK6uee0x7gR_EfvW1WniukL4G7dX2jjzitvcK7J-_StIs=,gAAAAABoGRbJTYiLrAAgZcyP2anH21_92IMmEAvlqqjvwY5X3iLMst_UotVV5TDjrWwyTRw1jFcLGIwBDvwK0r8ptZwbJSW4cQ==
Dell,3.448961183916883,32,1000,15.63792032783352,3.356259790434098,33459.84749304077,ddb9e0f5cdbd4df00d6efa3c111c4c6d1aa0ffc86a178c639a1f46d7290f8f2d,gAAAAABoGRbJCpNxs1iUSrDTJl3DQ0JiKnvSxv_aSbiF1rWs9mOv_aeKnf2GhLwhfqUHapAwI9Lc1PdY1-1eTTLyhTgsOoo_w6vYaSUt8-STup0j7twX61U=,gAAAAABoGRbJilBySJuTf6XhcKIdl_JimzNlTyE_AUOmt4I3jMYmfX_kgSyEKJtjAximzC9XCs0Az9RBChzPqknZNJoAPwtoKA==
Acer,2.375313147916825,8,1000,16.708652172354086,4.957415962550617,31908.592069712,df502698f46240b7786bd440982bcbdf1402eb63fb4154ee13435609e53b5798,gAAAAABoGRbJaX6TjBw-pTcP-JviQOXG1-MNRjTjL5ALu9pmAQ_Pkhlai00R7osdr1Ip8NlsX6cfB7IvSBhuAg1H8lDpBXG2xw==,gAAAAABoGRbJ9TvR9fJl0vXX2SmGN2w7_DWPdfLX8tad4AW8GzqwXQ9OXVCyURydwXHqVDQlSECXHmASSvX-749Wxl5c6Mu2zw==
Lenovo,1.644606691408491,16,256,15.658935815906109,2.000559584511989,9608.2795423112,83e2cc1f3957e005a39b8c6dba6b4f24ac61f4a490792c9ef36be537756ef3e6,gAAAAABoGRbJIZfYS3obVgjn9g-DE2ZxS0LtBpJKXH4w9t5by4oWWYN2k7FMoTYo1EVh5VcDUmUAvF1hQfQvgquWCT-xceHOgQ==,gAAAAABoGRbJTxN8NVJKq6t3AU3x2QXXDAdQacHHUMl5YzG0FRkiY3efLJs-6ibYDXZicNnfUdceMeSwgQCYuXPiuDpLjluIQA==
Asus,3.922756575352029,4,1000,14.66801961329988,3.841938368820181,31653.26294701181,eb934dfce5de73aff9520c7759b911efd8c8db08c0cedddbc9580eb028344a2b,gAAAAABoGRbJbM4dUhtHlajd2m7esrPsqk389x5KUsezy0hELkzV5tjLR7Zc8tzEHKU48F3GR1fzBtuObLgxmMdegKdIB66tS7hI1NR0IaoDRA5GhahtSFU=,gAAAAABoGRbJ5mV17L6tq7c3D0bZl3JIWhEDPz-DxBnb4yRA-8sUlD4KEyJa10HCEb1Ad9rQDgMT2RkgAlewrjRh_6aPTb4qPw==
Dell,3.709464712408564,16,512,16.143853414165044,3.84928453211561,17905.288938740137,526c83e57e4e8bcdc189f6bd3c099351fbc2b9ec1a3b62e72e2db7478d0e9f4a,gAAAAABoGRbJGq_FuvfvByrNq_stRfa4QhwIQWCuxFvmxhmli0T8Wa8JYm_zJ5MTuq7Q4MSvevmWgT880M7S7bRAfP3xHCBi4a5TS9sBsektDO_P8aKzHjY=,gAAAAABoGRbJC1ibiYIr4RcrqD-VZglIX-zPnWqQoObr5_KSYt4CulDSbzH4xcTy_6pRAYGqJ03U80GvHnT7-Ten6bUeOOr_ig==
Asus,3.819380707988032,4,256,15.039478636127187,3.3723291676096645,9576.799205329233,5b040081093dfaff2d06a5b095a91eb48f3da67a1fab57ea7abc393ad82f4d1a,gAAAAABoGRbJLsGd_HHBMboLjPylnkJ0ELavt146VmQ1TQ5cigI3mCtbAKneUJ4Cz5soY1-3XbkoQnyCwLPqvmeuR2H8tvXbx-36OZpQEst0Xor_b5sjxsQ=,gAAAAABoGRbJVWNMjGrJKHaXzS8qg2rrtfAEiWlW4T05voSJ-2P48yunE-hDtW4jQiKDdZRmeL0SpifeOldTUH3Cro26_Ac4QQ==
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.235095486318,eb52f8009a14ed960cf2582e67cf70092a53010ebf4ebc5f67701a51f5a02a66,gAAAAABoGRbJaoNZUQleaxEB8_wetiuLknhYPKNe35WczTZu1OwpL1SfAPgM3hZqG2PIgSRRB2dJrvERISti8z-VEqj14vjOyXJBJ8KOmZNoA7Cfk4-LxEI=,gAAAAABoGRbJdOV4PXIeoYhrF9CQBNNJAC4RYMk2vZgZDGyoJnEOY9yMwgfBUWjGfiKZYATUO7EromOW4WIpdJOoNkWCE8vdEQ==
Acer,1.9347381230487184,16,256,16.31371858545064,3.366149406441823,9594.15776505564,4a735fc0b631ae47468ae9729d2c0a646f35a4cf3078de75426e58e164371910,gAAAAABoGRbJeYRvPU8wn7gi20evXKnNlDt4GZDf8MNzXF-Y12AKZhAyNxZObpjRDDXXAEn1sWLsE3Or-tTPMQxrMUGDYibYuLWi9EsqhuDXpXsWaPmOQxI=,gAAAAABoGRbJKy9GTqQz9-Rf7VjeHdAI3Zaj-gxfPtsGRPizTVwUqadMYmRwsI9x-feVQTIEfGd335MV7ysjIqlajYdtCz7slA==
Dell,2.490605047256647,32,512,12.331402764706237,3.2448813082390413,18157.022324409696,74074ebb447e86b527da631e333130881d451da0e0ae10e91e9bc0314ccbc1bf,gAAAAABoGRbJqFR_mufpcppQiiXSkKxSPq4GhBVyxX_VDRnaHDivXVgBwMPkpAsmPYodqrgMEZRRrfGcVkoFG_ysjZZUi52_hTXUfppYaWg4ln3RWWKZy9A=,gAAAAABoGRbJjOacO26P4d7WYwZyRlEuTl7F2_wX4OEgtllwO3s-qQDE5YqpY41x8EcBV2JS4J3FdzQKoaqLI1YruvaiXA69XA==
Lenovo,3.395596189260228,4,1000,15.287847649452344,4.191477432446899,31613.45750359301,63c62e5e9651056eea664bed3e30fe9b20a16e863cbb17e70d60dbc67415af9d,gAAAAABoGRbJbfjRmHDBxbG7kSOP3pJLQc0qMfrGJjOHp74MBWH9S1Ij5PBL6YxGNyWsogyEViMJ5V-_MH_7LqxM_BHydeqray6DlMOTBx3QeSnsI51FKFU=,gAAAAABoGRbJb0pfL7muGHh_M20WfqQ48v9iOKIA5d-BoN7TUlbDRm4tDwQdy-13lPOwc15z8PaK-4yioUXrWWgOJw0eK8TE2Q==
HP,3.2400515451344805,16,512,16.28938072964454,2.406066304919852,17547.663503854328,42e8f2159c14c354239ffd3e13f6924f1c8f3596ea6667bccf616a3aa8ae0c91,gAAAAABoGRbJKGluAPQKwYARx5dcSSg6v9IraKtcdoR8MdRUPmdy2-0M6swCUUmOmXsezwZ0XZnGr2QK3FCn00I-oVGjSmjV_cr1iDGapi6kRX0M_DMtvWs=,gAAAAABoGRbJp3DO3JTk3p-ysuIHS2BfQvp-RpzbnNEhSrdEka_rZfISvDEYgzk1ePgLvP9lO5vztX1KHQDRMzaLF0r3tOPORQ==
Dell,1.8847397658496376,32,1000,15.387899118219778,2.5929176617733907,32638.547131597392,17ceb413d484b255db7ff7c285dd4e49784bb7501b589aa6f5df2d1cfa60fc36,gAAAAABoGRbJLOmqss1R0fFvVQB-4oS482gz4Ifq8xrzaHTILtJS6pgznHcCTMYIyln5MI0dwPQmJEHbTxHvhyt526deC580gh8uIAQ9toTB9mLU6L8H0mE=,gAAAAABoGRbJl8WCQqumoLQ-PcdL6HJqEFe5WcRmbyL8pauu_qJb_zQYaWDtt7Od_IWnX8cXYD0ttlzKCVOHRDkgXC_85tZvug==
HP,3.5395828124765445,16,1000,15.183652514323144,2.541554685177271,32339.213793119663,592a5793c5f1ef6df5331199bc369c6a0f907dc21c41bdeff81078cb5b957e85,gAAAAABoGRbJEOGvndr-QnUR5itZkZ-r5TknErhFqk3KkpTZpKq1rsjF36rFnzpGWLuYanqwSGZ0ToxdwYO6J0N0Og7rnZQ8JMfCQ_paVLPRReAHZQImQt0=,gAAAAABoGRbJhscOKnmJZBLjtRNxqsi-YAY2mL2pvvhxn_xD7VqCXRouDiJ7np_uGATzPMpDdtupUidEBWMtshAowLovgC2W0g==
HP,2.061101429591652,16,1000,15.515829764431016,2.7874117553637934,31865.399704499443,b0264c6a334f4bc6582ef67d41bfc98f5a0e51a6181e7975ed3fd81107314da0,gAAAAABoGRbJ3UWMI1gtbu4qVVFD-9kZmvGXGzZh54xOksmp7LF6Zsj08sPO8DLEEWMAMkF0fgkhnOrlcBBTGzGPDUpYTIbeHKK5DGahPOoA80J-VccfTh0=,gAAAAABoGRbJ2DbMoqwAUknqYtfQ5mEpM8Hj9jz5MouAdc7eVj-zGXLxLU5k4pCaGWNRKOZs-hR0XWFubn2W23BYjLtamj_JOw==
Lenovo,2.0595440370565576,16,1000,13.790331489803863,3.57577525634475,31987.43351882683,d77e11375fae2645f4f420c0c0c4f7bf1aeef3c16f0e7806da9e1018fd03498e,gAAAAABoGRbJ09AVRFIF_hY-skemW4owuKbRzY44n2k0qPbTJfWlsI53HmHIcLyIQMyHY3DsAKu3guIKV-91QbZ3sVX42faa6ceqJ2KcVZXaFynR05VtBNQ=,gAAAAABoGRbJiQuZh9t2k003mwRHNOlJdKde1YhFWdyt4ch1v7g69WuP-AoG7-kA7h6NTFavKhVhTDSXixcJYHgcusVR3ny8EA==
HP,2.8424360572335337,4,1000,16.245024092942156,2.333626242014656,31150.076784441597,3cea5821a16771322ce200d0cf649ba35fde158fe56849f83218e28c280fb040,gAAAAABoGRbJgBSmNEXTjEj7FZkbBhuFRm9rC9k43kBmX-7EWZn-o6j2efYdeoAZZztQ81CXwCs-lROVUOCM7mqtmi3wS-qob7K8fm2bb0RnRFSgHVTgu7o=,gAAAAABoGRbJe0FigsJ-x-l7nta3E0doK3cFRW5QQXYxAJ-Nb1gKcTNKRHjCNCFC9Zq2BpimCNnltrJIMW1JKNTF_zeqbfjdxg==
HP,2.982349837104258,32,256,12.220618850816548,4.604507885979512,10454.862431857224,548945ee39f804c440dcd6565679d3938108656cb8757f66102ab38b4cb82f16,gAAAAABoGRbJHNfd6kTUarCqXEP1mW8i9QFowaAA5xjEVUuK5vyixt-zVMTz8eIMAkTW4Y9KHJ_SdWzw1oQj31LlbQptanFeX8mC7DlTjJNZmA3fqPcqMJI=,gAAAAABoGRbJgwiatVGERJAK6hQPj_MneFobCx0hGn4ngR9wZq623H8H1eRpaaab5cIL4T7E0gfcNH1J1FNuS6nAugjGcWezYA==
Lenovo,2.950215519594528,8,1000,11.764318496002035,2.892084593925417,31916.074468038503,5e7519c4c9a7b8366dabe6c1bb70001e86680a589ad366e53ecab6adc980615f,gAAAAABoGRbJRXxC3C02w_pLtKpQlmf6rmEom64EPg9RiltASlIay0I3cpEy3gEvm8UidfHQa3c0Pb2jYhye4tn5-ej9sbxybmizUg0TJxeavqXFhFTJpbg=,gAAAAABoGRbJ4K3cetiek1AToIRZW-l5_pQ6oSTV1mvhWzImIg5PJ7ReLiakTh-0eYn1UHHfsFMZh6vxhX7N0mZxCDkPPaIkqw==
HP,1.7287170934943872,4,1000,12.713052680711067,2.4876139624061238,31095.042487596136,4bb0e09d53d9ed9cdebd96e9fe7fa5441ff1717781e087c1b52dc344999998d4,gAAAAABoGRbJY4Cg9oAj8rfZaVL5QlIfYQkcUTfZGQy-d8q92y1ockdTIATYzDP4Rpj8xit42FfZ9SaLDZkgiBtbQisuwJqgfOdBY43zvNIP7bVIjohPMPU=,gAAAAABoGRbJP6NQ5sAI0JQ0QYH7BKuibO3VZE-BYS7ILbHk2uwOrVVjlGHr0k4X0srTwHphjLlyPT_vzV4ra2SsQMEtiF8W_w==
HP,3.693652156575951,4,256,14.18946438064996,4.02686392879473,9480.671471848873,7e12e398f24ae7a0c023749095459605b834399de84e36860c73ec1ca842bbce,gAAAAABoGRbJm7kVfcqplPmiUGiHPywfHiBQVIYuw2xI78B-EP2TWVArRCdjCE-xXffMDl6C30rl3cgMDyjBHBWWDvtRtIxbavdZbOHIgUgsEBbqXVTZmb4=,gAAAAABoGRbJwi98uOlKq2nd9djxoLAclMf8dZoA8w-eOcQTl25fG8jE4H8OEb9n91u9t5oXVbVMJ7OoouLd5wDG-9EdQru2_g==
HP,2.1640001064717653,4,256,14.063370772456029,2.1142589017979576,8909.468097718878,c9a8a4c284490dd2e193fb0d04ce264915fd51201583bff63014f3b501857f28,gAAAAABoGRbJlviXa_0FPT2YLKcwpbvpo9TDvcSvn8fCZfJnEHxEEwXBF-ZjV9E-VYYkQas4Npk1OhiXV9yO8iDnDiOHEWDv-iZeXcflX8A9Q_KcRKbV7Rw=,gAAAAABoGRbJB94PeIO759AgU_Z7aeOmRNBlpRENCP6SC6KS-roI2C66A2Zcwp7-Lhl4rDsySTPuBN37uVwyrZpIF4zTY1pTkw==
Dell,1.8237873032070104,8,256,15.92359254605952,3.859905694622492,9379.787385975013,cb087b053ef55d06a21a994cd12a6cb5d77fc97f75052111c3a903eeacf08851,gAAAAABoGRbJqTXOCGMmC9BFRE4rx0dyKK9h7jxzJMGCf1hvNB-IAj1mmBOsyCLORUGI7aGxZ2_ePUdH_OzWkAPiWgnv9lKnf4-t1Sc-o1LwjQkpuQwGVbU=,gAAAAABoGRbJqBJjzvkts5dEmcn8ZyYtLYN-3LM5Uy5gYyuk705fQT3FvRhtIEptjN0IfUOhVssLqhA68R4Ddo_3PyOW30GJ5g==
Dell,3.721870199672443,32,256,13.427411938424104,4.094595292029499,10692.554536342968,abae2e77a8809f78b1062f87b384f0c6500072879a03320a7853f0aebb9020ba,gAAAAABoGRbJMDSNn94FPDTbdadJbtJnOP786MOuR1mV_6Bu97Xuqiajoz8n69mJ1bH4mMx4limei2KmriCsB8t63eQaX31xhX5c1cSitgAsQMtrM9YYmsk=,gAAAAABoGRbJ_k5f7-e3W84r8_-sCEmslc3VjcMUui6PSidqPyvOB2vUNgtHn8zg4b7W-UESiUFgGlm8M-Ktd4FMyqe-2UyhiQ==
Dell,3.889128745574384,32,256,13.906066557749051,2.644749594160157,10742.170263455198,4407a7b09c51e765e0da344dd90b409de357c64b97f3ba56649deb63420e9437,gAAAAABoGRbJMJbf6alnUZOEqBvH6qzpzThVnTsNnJLcAgjb_fTd97zFYZK6bboKUQWvg6iQ7v7RL219Pe6NeHnOCfrE9Qy2OvAREPDRlATmJwnKGTFRiQ0=,gAAAAABoGRbJfvk0gheQbQNZVF_kp52gfTGFzNltGs8_XMDJmy6VmufOhFg5phQQhuP3G_U4rpAFpHL6NoQsS3FTYNnKy0xlhg==
